# frequency, power_density
3.492804507345837465e+03 4.847548308117132443e+00
3.493040860513912776e+03 1.859642168061776735e+00
3.493277213681988087e+03 1.591223352117981715e+00
3.493513566850063398e+03 6.939511352441592784e+00
3.493749920018138710e+03 7.151681716942980493e+00
3.493986273186214021e+03 5.862459160533094682e+00
3.494222626354289787e+03 8.658577109668927907e-01
3.494458979522365098e+03 9.858734790747597510e-01
3.494695332690440409e+03 3.938173802123769551e+00
3.494931685858515721e+03 3.631594568568214054e+00
3.495168039026591032e+03 5.048794428238193577e-01
3.495404392194666343e+03 3.224300940392692549e+00
3.495640745362741654e+03 5.420877835567169178e+00
3.495877098530816966e+03 5.793072877309151991e+00
3.496113451698892277e+03 1.258202299433910376e+00
3.496349804866967588e+03 6.625150333491484744e+00
3.496586158035042899e+03 3.601067896247786226e+00
3.496822511203118211e+03 3.169704373810457998e+00
3.497058864371193522e+03 2.051654509368528778e+00
3.497295217539268833e+03 2.699965681722964472e-01
3.497531570707344144e+03 2.012396814939704459e+00
3.497767923875419456e+03 2.200952378386160202e+00
3.498004277043494767e+03 1.379792346800136071e+00
3.498240630211570078e+03 1.990530495804033739e+00
3.498476983379645390e+03 3.156453866290019672e+00
3.498713336547720701e+03 6.116826972500407633e-01
3.498949689715796012e+03 5.194983752637758911e+00
3.499186042883871323e+03 1.375486347941556708e+01
3.499422396051946635e+03 2.204900825690639721e+00
3.499658749220021946e+03 1.364051902091560242e+00
3.499895102388097257e+03 6.799529832298998322e-01
3.500131455556172568e+03 5.150493932656492468e+00
3.500367808724247880e+03 1.043766752804196507e+00
3.500604161892323191e+03 8.347745316945017535e+00
3.500840515060398502e+03 4.736464499131527894e+00
3.501076868228473813e+03 1.190539852666813392e+00
3.501313221396549579e+03 5.190163992520327341e+00
3.501549574564624891e+03 1.774621928659266379e+00
3.501785927732700202e+03 1.944619829248591669e+00
3.502022280900775513e+03 1.070609624994175224e+00
3.502258634068850824e+03 1.646457141797571300e+00
3.502494987236926136e+03 1.632017666165761272e+00
3.502731340405001447e+03 1.187081193311035066e-01
3.502967693573076758e+03 1.133901624115864593e+00
3.503204046741152069e+03 6.779184810946866646e-01
3.503440399909227381e+03 4.480799070243085547e-01
3.503676753077302692e+03 5.936851326554085789e-02
3.503913106245378003e+03 9.795012231717985518e-01
3.504149459413453314e+03 4.158949114173496331e-01
3.504385812581528626e+03 9.840525275650938708e-01
3.504622165749603937e+03 4.809885607249367312e-02
3.504858518917679248e+03 3.174889649958956284e+00
3.505094872085754560e+03 2.335488472223347101e-01
3.505331225253829871e+03 7.208129175153223045e+00
3.505567578421905182e+03 7.220135658740588269e+00
3.505803931589980493e+03 9.521955282690013345e-01
3.506040284758055805e+03 1.145100689945842909e+01
3.506276637926131116e+03 3.448939304080341994e+00
3.506512991094206427e+03 2.074698749949277943e+00
3.506749344262281738e+03 5.030289829198350660e+00
3.506985697430357050e+03 2.384860633436217014e+00
3.507222050598432361e+03 1.696291171095478445e+00
3.507458403766507672e+03 1.738082107969171508e+00
3.507694756934582983e+03 9.016763505141024426e-01
3.507931110102658295e+03 1.252188910341709871e+01
3.508167463270733606e+03 1.338663179932855840e+01
3.508403816438808917e+03 1.638287767155415908e+00
3.508640169606884683e+03 6.261660553622077074e+00
3.508876522774959994e+03 6.579668285485811285e-01
3.509112875943035306e+03 4.438756627200008964e+00
3.509349229111110617e+03 4.197788144204156247e+00
3.509585582279185928e+03 7.805796945191938452e-01
3.509821935447261239e+03 3.948055162023313969e+00
3.510058288615336551e+03 8.988664252090688978e-01
3.510294641783411862e+03 3.413476020246192011e+00
3.510530994951487173e+03 1.047626486316482808e+00
3.510767348119562484e+03 8.808275727710055847e+00
3.511003701287637796e+03 2.423405550795127983e+00
3.511240054455713107e+03 1.609135164398841633e+00
3.511476407623788418e+03 4.779803723123214332e-01
3.511712760791863730e+03 1.163468166435626117e+00
3.511949113959939041e+03 8.927938969278830239e-01
3.512185467128014352e+03 5.802023832965568673e+00
3.512421820296089663e+03 2.716186892068266356e+00
3.512658173464164975e+03 1.205230328621737002e+01
3.512894526632240286e+03 1.909228139831941817e+01
3.513130879800315597e+03 2.219978260719971175e+00
3.513367232968390908e+03 3.311003789977577494e+00
3.513603586136466220e+03 2.424043247013560443e+00
3.513839939304541531e+03 7.665685428305516469e-01
3.514076292472616842e+03 2.008853077143515797e+00
3.514312645640692153e+03 3.009124783621998755e+00
3.514548998808767465e+03 1.628123841397833393e+00
3.514785351976842776e+03 9.201427485852392563e-01
3.515021705144918087e+03 2.736820161607449009e+00
3.515258058312993398e+03 8.411842500467464623e-01
3.515494411481068710e+03 3.131322628469560554e-01
3.515730764649144021e+03 6.023911502562765641e+00
3.515967117817219787e+03 2.317999203797573848e+00
3.516203470985295098e+03 5.432014941457674162e+00
3.516439824153370409e+03 7.699021568269580840e+00
3.516676177321445721e+03 2.208727655388872946e-01
3.516912530489521032e+03 5.660982406048231219e+00
3.517148883657596343e+03 5.829178782650766832e-01
3.517385236825672109e+03 2.100816192003872818e+00
3.517621589993747421e+03 2.514280431132575599e-01
3.517857943161822732e+03 3.254750463265344784e+00
3.518094296329898043e+03 2.891599474322181784e+00
3.518330649497973354e+03 4.016743378131364395e+00
3.518567002666048666e+03 3.739355571052234151e-01
3.518803355834123977e+03 5.598198307384881112e+00
3.519039709002199288e+03 5.334947753397057291e+00
3.519276062170274599e+03 3.619193760993069109e+00
3.519512415338349911e+03 3.416153038826362121e+00
3.519748768506425222e+03 4.745180527472171228e+00
3.519985121674500533e+03 3.521336913693462467e+00
3.520221474842575844e+03 1.009511815129746637e+00
3.520457828010651156e+03 1.855059396455946530e+00
3.520694181178726467e+03 4.664446874218499239e+00
3.520930534346801778e+03 3.097153701156406758e+00
3.521166887514877089e+03 8.615115810773145144e-01
3.521403240682952401e+03 3.017764507964267651e+00
3.521639593851027712e+03 8.179055911490987540e+00
3.521875947019103023e+03 3.135780548998034156e+00
3.522112300187178334e+03 1.668881352400171103e+00
3.522348653355253646e+03 3.790634431620865108e+00
3.522585006523328957e+03 5.125651912681481459e-01
3.522821359691404268e+03 1.289827399551849041e+01
3.523057712859479579e+03 1.194365990774594621e+01
3.523294066027554891e+03 9.426534881079817740e-02
3.523530419195630657e+03 1.150437488328784452e+00
3.523766772363705968e+03 1.028806494104436142e+00
3.524003125531781279e+03 5.361393339665971425e+00
3.524239478699856591e+03 5.810870820148306137e-01
3.524475831867931902e+03 2.367057072753378399e+00
3.524712185036007213e+03 7.644213135903703105e+00
3.524948538204082524e+03 1.070411508249645038e+01
3.525184891372157836e+03 3.217403393924372690e+00
3.525421244540233147e+03 3.565568022435845474e+00
3.525657597708308458e+03 8.225090573784536119e+00
3.525893950876383769e+03 6.052156099531400102e+00
3.526130304044459081e+03 1.491552119285948486e+01
3.526366657212534392e+03 6.216078283105026081e+00
3.526603010380609703e+03 5.077079769537874432e-01
3.526839363548685014e+03 2.511189883493242903e+00
3.527075716716760326e+03 3.802657751969718447e+00
3.527312069884835637e+03 5.961311102943339657e-01
3.527548423052910948e+03 8.693245386998433855e-01
3.527784776220986259e+03 2.086459892081074408e+00
3.528021129389061571e+03 6.809338426098096697e+00
3.528257482557136882e+03 5.642791412333748369e+00
3.528493835725212193e+03 1.120322906792012185e+00
3.528730188893287504e+03 1.593089544046556005e+00
3.528966542061362816e+03 4.804718077763934225e+00
3.529202895229438127e+03 2.402959576104006789e+00
3.529439248397513438e+03 1.837792020200528675e+00
3.529675601565588750e+03 2.231202919584992284e+00
3.529911954733664061e+03 2.927306634671668739e+00
3.530148307901739372e+03 1.134561173632519271e+01
3.530384661069814683e+03 5.177682208574576173e+00
3.530621014237890449e+03 2.520931388363725212e+00
3.530857367405965761e+03 5.418299227679383989e+00
3.531093720574041072e+03 1.112433224711624646e+00
3.531330073742116383e+03 7.066258389203257106e-01
3.531566426910191694e+03 1.248649265436535760e+00
3.531802780078267006e+03 7.410869999826105170e-01
3.532039133246342317e+03 5.771268086241447826e+00
3.532275486414417628e+03 5.309530621326685740e+00
3.532511839582492939e+03 2.350396020712801626e-01
3.532748192750568251e+03 1.029629028495055287e+01
3.532984545918643562e+03 6.885720575784629816e+00
3.533220899086718873e+03 7.545336275312514163e-01
3.533457252254794184e+03 3.057894054850453180e+00
3.533693605422869496e+03 9.061845402869771193e-02
3.533929958590944807e+03 1.811286360717414279e-01
3.534166311759020118e+03 3.190222336847961415e+00
3.534402664927095429e+03 1.184560477148209401e+01
3.534639018095170741e+03 2.330698082250400649e+00
3.534875371263246052e+03 1.011161820859651428e+01
3.535111724431321363e+03 1.980074247746265925e+01
3.535348077599396674e+03 4.925704921077707077e+00
3.535584430767471986e+03 7.601119679285168740e-01
3.535820783935547297e+03 1.458412388943881588e+00
3.536057137103622608e+03 6.022829127569619523e+00
3.536293490271697920e+03 3.519396403075274016e+00
3.536529843439773231e+03 2.110205953228807552e+00
3.536766196607848542e+03 2.325488416512736745e+00
3.537002549775923853e+03 2.817653837927592275e-01
3.537238902943999165e+03 4.349933198159818826e-01
3.537475256112074476e+03 4.176160490644890144e-01
3.537711609280149787e+03 5.484342370354596596e+00
3.537947962448225553e+03 1.770973334866703830e+00
3.538184315616300864e+03 1.462201168348599900e+01
3.538420668784376176e+03 1.702131192173083818e+01
3.538657021952451487e+03 3.099372970160458873e-01
3.538893375120526798e+03 1.043210637306924538e+00
3.539129728288602109e+03 3.940725220960961117e+00
3.539366081456677421e+03 1.600330168754100058e+01
3.539602434624752732e+03 2.885084967403599432e+00
3.539838787792828043e+03 7.891833109570026927e+00
3.540075140960903354e+03 1.053005051879111598e+01
3.540311494128978666e+03 6.107313652591418673e+00
3.540547847297053977e+03 5.751350832756613185e-01
3.540784200465129288e+03 6.590378551443431654e+00
3.541020553633204599e+03 8.318188773488389032e+00
3.541256906801279911e+03 6.919221574047917933e+00
3.541493259969355222e+03 1.059167905624656036e+01
3.541729613137430533e+03 3.342337834700992438e+00
3.541965966305505845e+03 3.066598506097307109e+00
3.542202319473581156e+03 3.326935835865192370e+00
3.542438672641656467e+03 5.986188765046108751e-01
3.542675025809731778e+03 2.537700838743877529e+00
3.542911378977807090e+03 3.055147075718764871e+00
3.543147732145882401e+03 7.817608777505288820e-02
3.543384085313957712e+03 1.258646514418366458e+01
3.543620438482033023e+03 1.877704947872473440e+01
3.543856791650108335e+03 2.605385589567410953e+00
3.544093144818183646e+03 3.260701911942270215e+00
3.544329497986258957e+03 6.098659926706729628e+00
3.544565851154334268e+03 6.126157001090387633e-01
3.544802204322409580e+03 2.018162761770512503e+01
3.545038557490485346e+03 2.653052741210911591e+01
3.545274910658560657e+03 1.409262541464966212e+00
3.545511263826635968e+03 5.426165522325039348e+00
3.545747616994711279e+03 5.149903597561591440e+00
3.545983970162786591e+03 2.337006724725028128e+00
3.546220323330861902e+03 1.165303845252164905e+00
3.546456676498937213e+03 7.767811254541796551e-01
3.546693029667012524e+03 7.603332466786533850e+00
3.546929382835087836e+03 2.925120122909582676e+00
3.547165736003163147e+03 1.589757283076564498e+00
3.547402089171238458e+03 4.060361072490207945e+00
3.547638442339313769e+03 1.282448084952775846e-01
3.547874795507389535e+03 1.247859779744113079e-01
3.548111148675464847e+03 5.089095454940483210e-01
3.548347501843540158e+03 1.665571688530515793e-01
3.548583855011615469e+03 2.368254185955327440e+00
3.548820208179690781e+03 3.579205946035239894e+00
3.549056561347766092e+03 2.065293429442747186e-01
3.549292914515841403e+03 1.546801407933390493e+00
3.549529267683916714e+03 1.141954710612233415e+00
3.549765620851992026e+03 6.908904396757812094e+00
3.550001974020067337e+03 9.390858961375602831e+00
3.550238327188142648e+03 7.873437710234755471e+00
3.550474680356217959e+03 4.203275286625133944e+00
3.550711033524293271e+03 2.968958007428828427e+00
3.550947386692368582e+03 2.123755509835322020e+00
3.551183739860443893e+03 9.966875901460020559e-01
3.551420093028519204e+03 6.891295324227233454e-01
3.551656446196594516e+03 1.138512416536690552e-01
3.551892799364669827e+03 2.351706199524914442e+00
3.552129152532745138e+03 7.059818300852892747e+00
3.552365505700820449e+03 2.584383920839124382e+00
3.552601858868896215e+03 4.627894528433314392e+00
3.552838212036971527e+03 3.925214548930183511e+00
3.553074565205046838e+03 2.266526907906292188e+00
3.553310918373122149e+03 3.063101112049237962e-01
3.553547271541197460e+03 1.658034322144239292e+00
3.553783624709272772e+03 1.511551477294792889e+00
3.554019977877348083e+03 4.965869539049511672e-01
3.554256331045423394e+03 3.403977605790152960e+00
3.554492684213498706e+03 2.367113453745835816e+00
3.554729037381574017e+03 3.393636810367274492e+00
3.554965390549649328e+03 5.780099950396309971e+00
3.555201743717724639e+03 1.937940667035599418e+00
3.555438096885799951e+03 1.868439685707268261e+00
3.555674450053875262e+03 1.012532090889395242e+01
3.555910803221950573e+03 4.234306592850646034e+00
3.556147156390025884e+03 4.827664884419068936e-01
3.556383509558101196e+03 1.736573508726843906e+00
3.556619862726176507e+03 1.948873987772567151e+00
3.556856215894251818e+03 2.047771203352509950e+00
3.557092569062327129e+03 5.795737517937920025e+00
3.557328922230402441e+03 5.467988730263451558e+00
3.557565275398477752e+03 1.271659053559727415e+00
3.557801628566553063e+03 2.242729925598101026e+00
3.558037981734628374e+03 8.482781461999981953e-01
3.558274334902703686e+03 2.486490663209680374e+00
3.558510688070778997e+03 2.874995209839382504e+00
3.558747041238854308e+03 3.589373553932765915e-01
3.558983394406929619e+03 8.389786371658981778e+00
3.559219747575004931e+03 6.116132314573633266e+00
3.559456100743080242e+03 5.097489614956430160e+00
3.559692453911155553e+03 1.841377736871241311e+01
3.559928807079231319e+03 1.103190221899198065e+01
3.560165160247306630e+03 4.714949715127768615e-01
3.560401513415381942e+03 1.176729264961856591e+00
3.560637866583457253e+03 4.305476609900741880e-01
3.560874219751532564e+03 2.680283598486986829e+00
3.561110572919607876e+03 3.346438749383627287e-01
3.561346926087683187e+03 1.582211061691042975e+00
3.561583279255758498e+03 1.202942743899444444e+00
3.561819632423833809e+03 6.080954487636031303e+00
3.562055985591909121e+03 5.630403438286124107e+00
3.562292338759984432e+03 4.986423232617616663e-01
3.562528691928059743e+03 6.564213908279396215e+00
3.562765045096135054e+03 2.018652332116194437e+00
3.563001398264210366e+03 1.752411197824264688e+00
3.563237751432285677e+03 2.142359586159851226e+00
3.563474104600360988e+03 5.785731268561291607e+00
3.563710457768436299e+03 5.119247023309482891e+00
