# frequency, psd_without_bg
1.470803154461393433e+03 9.195769922328975721e-01
1.471039507629468744e+03 1.495505353488085498e-01
1.471275860797544055e+03 8.383428069173703978e-02
1.471512213965619367e+03 9.652793820436614269e-02
1.471748567133694678e+03 2.247572926387526038e-01
1.471984920301769989e+03 8.630782613571597039e-01
1.472221273469845300e+03 1.997262568287724305e-01
1.472457626637920839e+03 2.735697344027892441e+00
1.472693979805996150e+03 1.267303716014215542e+00
1.472930332974071462e+03 1.954620798097363166e-01
1.473166686142146773e+03 2.684843209603230973e-01
1.473403039310222084e+03 7.701601675525546198e-02
1.473639392478297395e+03 1.673069681323090308e+00
1.473875745646372707e+03 2.577601318564474830e+00
1.474112098814448018e+03 4.215957039289779384e-01
1.474348451982523329e+03 2.299882401869660864e+00
1.474584805150598640e+03 5.183424049196178274e+00
1.474821158318673952e+03 3.399924082874314468e+00
1.475057511486749263e+03 4.731192069753683005e-01
1.475293864654824574e+03 1.283309135449665628e-01
1.475530217822899886e+03 7.356498948906793345e-01
1.475766570990975197e+03 2.076912009496296452e-01
1.476002924159050735e+03 1.239459807165536498e+00
1.476239277327126047e+03 2.582422330504344554e+00
1.476475630495201358e+03 9.589641065667547926e-01
1.476711983663276669e+03 5.722647698408219741e-01
1.476948336831351980e+03 2.145482084252526567e-01
1.477184689999427292e+03 2.909771971571900040e-01
1.477421043167502603e+03 1.429154501310038183e-01
1.477657396335577914e+03 9.042040074269730497e-05
1.477893749503653225e+03 2.016724932497890588e-01
1.478130102671728537e+03 2.709334202795611324e-01
1.478366455839803848e+03 2.617750311946110200e-02
1.478602809007879159e+03 5.707774667504878288e-03
1.478839162175954471e+03 6.153665572774361658e-01
1.479075515344029782e+03 1.143135366783453621e+00
1.479311868512105093e+03 1.296050780101595690e+00
1.479548221680180632e+03 1.681465746235894620e+00
1.479784574848255943e+03 1.186006212719132868e-01
1.480020928016331254e+03 5.551417241080515153e-01
1.480257281184406565e+03 4.211370035124286648e-01
1.480493634352481877e+03 3.257679338690973925e+00
1.480729987520557188e+03 5.821922374516472765e-01
1.480966340688632499e+03 1.779554873039197238e+00
1.481202693856707810e+03 1.924809715281871503e+00
1.481439047024783122e+03 5.241482539639035210e-01
1.481675400192858433e+03 1.827286223409049226e+00
1.481911753360933744e+03 3.173211508715227502e+00
1.482148106529009056e+03 3.132725767190463473e-01
1.482384459697084367e+03 2.119496530374602727e+00
1.482620812865159678e+03 2.341995860150580366e+00
1.482857166033234989e+03 2.875743198318915228e-01
1.483093519201310528e+03 2.261866287856600266e+00
1.483329872369386067e+03 6.589877880133869770e-01
1.483566225537461378e+03 1.034177298546882229e+00
1.483802578705536689e+03 5.380658017314026154e-01
1.484038931873612000e+03 5.776904083696032116e-02
1.484275285041687312e+03 8.885845852845089543e-02
1.484511638209762623e+03 2.608135617576575749e-01
1.484747991377837934e+03 1.228472357215683264e+00
1.484984344545913245e+03 1.299334325258689082e+00
1.485220697713988557e+03 1.947104014754440227e-01
1.485457050882063868e+03 1.401180469767470960e-01
1.485693404050139179e+03 2.914413935231531250e-01
1.485929757218214490e+03 7.591831967768973843e-01
1.486166110386289802e+03 9.357491933060143804e-03
1.486402463554365113e+03 9.418256287601708410e-01
1.486638816722440424e+03 1.373047985402963578e+00
1.486875169890515963e+03 8.548087336174226003e-01
1.487111523058591274e+03 3.167749949595433101e-01
1.487347876226666585e+03 1.539460507591197957e-01
1.487584229394741897e+03 1.060988465253817070e+00
1.487820582562817208e+03 6.242788948085536971e-01
1.488056935730892519e+03 3.417442223231383358e-01
1.488293288898967830e+03 1.942620286657775530e+00
1.488529642067043142e+03 3.008364909054604297e+00
1.488765995235118453e+03 2.596378398885061944e-01
1.489002348403193764e+03 2.131741153631932395e+00
1.489238701571269075e+03 1.863274345703201273e+00
1.489475054739344387e+03 3.926825158550617534e-01
1.489711407907419698e+03 2.113262133217908290e-01
1.489947761075495009e+03 2.606320291533262973e-02
1.490184114243570320e+03 1.590727472821090727e-01
1.490420467411645632e+03 3.273730206332959303e-01
1.490656820579721170e+03 4.612345567077334729e-02
1.490893173747796482e+03 6.015486181976738012e-01
1.491129526915871793e+03 1.196070194247645491e+00
1.491365880083947104e+03 9.972625358655206051e-01
1.491602233252022415e+03 3.229539468841205463e-01
1.491838586420097727e+03 3.441600075431918149e-01
1.492074939588173038e+03 1.419666842276929852e-01
1.492311292756248349e+03 3.117807639548093035e-01
1.492547645924323660e+03 1.128977846411320707e+00
1.492783999092398972e+03 9.499668662528646390e-01
1.493020352260474283e+03 3.175712921908928621e-01
1.493256705428549594e+03 2.677327821746816050e-01
1.493493058596624905e+03 5.774983836386348157e-01
1.493729411764700217e+03 1.356459362501353239e+00
1.493965764932775528e+03 7.055691627798733878e-02
1.494202118100851067e+03 3.330676638454888039e-01
1.494438471268926378e+03 2.713425349658508123e-01
1.494674824437001689e+03 6.037449134558572905e-02
1.494911177605077000e+03 3.186639197748752234e-02
1.495147530773152312e+03 2.390417259043728093e-01
1.495383883941227623e+03 5.212314382524169121e-01
1.495620237109302934e+03 5.040937988551567051e-01
1.495856590277378245e+03 1.509735968036396425e+00
1.496092943445453557e+03 3.783995632681220744e+00
1.496329296613528868e+03 2.434681150566319285e+00
1.496565649781604179e+03 2.050141720174741278e-01
1.496802002949679490e+03 1.901164569884254751e+00
1.497038356117754802e+03 2.151322379478166180e+00
1.497274709285830113e+03 8.787448197968170671e-01
1.497511062453905424e+03 7.474466138653572400e-02
1.497747415621980963e+03 4.960449418443900749e-01
1.497983768790056502e+03 4.051752995698886251e-01
1.498220121958131813e+03 7.843083349034070118e-01
1.498456475126207124e+03 4.170936973183192009e+00
1.498692828294282435e+03 4.543111310800274083e+00
1.498929181462357747e+03 1.737342187778287528e+00
1.499165534630433058e+03 2.484964707118253902e+00
1.499401887798508369e+03 7.855865268863702067e-01
1.499638240966583680e+03 1.114666240819722764e+00
1.499874594134658992e+03 2.803162227784559701e-01
1.500110947302734303e+03 7.825785463558094790e-01
1.500347300470809614e+03 1.068209516447889307e+00
1.500583653638884925e+03 9.884134281392938925e-01
1.500820006806960237e+03 4.717198423067176516e-01
1.501056359975035548e+03 8.127564226501257649e-02
1.501292713143110859e+03 4.465144802814549618e-01
1.501529066311186398e+03 7.537386579384663943e-01
1.501765419479261709e+03 1.524537914070378752e+00
1.502001772647337020e+03 8.399764017823440065e-01
1.502238125815412332e+03 5.637692258875959261e-01
1.502474478983487643e+03 1.133376362386644409e+00
1.502710832151562954e+03 2.010489115440849961e-01
1.502947185319638265e+03 2.650244356805458779e+00
1.503183538487713577e+03 9.528405801206132342e-01
1.503419891655788888e+03 1.324065464202028031e-01
1.503656244823864199e+03 2.340873572200035113e-01
1.503892597991939510e+03 7.839521765184088086e-04
1.504128951160014822e+03 1.843679471093911670e-01
1.504365304328090133e+03 1.940702189700221347e-01
1.504601657496165444e+03 1.221956908697372640e-01
1.504838010664240755e+03 5.244728393462816385e-01
1.505074363832316067e+03 1.095294768863218415e+00
1.505310717000391605e+03 1.010515434899946219e-01
1.505547070168466917e+03 1.684781988872389613e+00
1.505783423336542228e+03 2.607953826624396232e+00
1.506019776504617539e+03 6.391898248626632917e-01
1.506256129672692850e+03 8.843012688096497653e-01
1.506492482840768162e+03 1.336942484013368126e+00
1.506728836008843473e+03 6.709213196988895733e-01
1.506965189176918784e+03 3.060021938002397857e+00
1.507201542344994095e+03 2.610099044287948811e+00
1.507437895513069407e+03 3.090830346372933080e-01
1.507674248681144718e+03 1.000188277494051592e+00
1.507910601849220029e+03 1.353030104656782751e+00
1.508146955017295340e+03 4.956872061187113099e-01
1.508383308185370652e+03 1.495285844761255201e-01
1.508619661353445963e+03 4.683995072214202637e-01
1.508856014521521502e+03 3.478931323221641780e-01
1.509092367689596813e+03 9.603192736654193595e-01
1.509328720857672124e+03 6.509518089370073923e+00
1.509565074025747435e+03 5.707445724077136795e+00
1.509801427193822747e+03 7.889860801549586355e-01
1.510037780361898058e+03 6.870859027728357660e-01
1.510274133529973369e+03 1.593451441528717538e+00
1.510510486698048680e+03 1.683916748927617224e+00
1.510746839866123992e+03 1.305980252653814233e+00
1.510983193034199303e+03 1.656897168131395981e-01
1.511219546202274614e+03 5.832611975366951418e-01
1.511455899370349925e+03 1.408856679261388356e+00
1.511692252538425237e+03 1.788988486009371881e+00
1.511928605706500548e+03 1.462465680377078803e+00
1.512164958874575859e+03 3.551118515567613376e-01
1.512401312042651398e+03 8.841313363205526299e-01
1.512637665210726709e+03 9.831686373830973436e-01
1.512874018378802020e+03 9.194627804865853626e-01
1.513110371546877332e+03 6.637963770837742583e-01
1.513346724714952870e+03 1.059757450136762369e-01
1.513583077883028182e+03 1.498416283197833432e-01
1.513819431051103493e+03 8.848364813176730070e-01
1.514055784219178804e+03 1.723767476880893268e+00
1.514292137387254115e+03 1.101190216298578939e+00
1.514528490555329427e+03 6.122137257546028666e-02
1.514764843723404738e+03 2.636103153208657068e-01
1.515001196891480049e+03 7.719311191045603593e-01
1.515237550059555360e+03 7.971331486033078617e-01
1.515473903227630672e+03 2.465012334760372237e-01
1.515710256395705983e+03 2.924591232955658371e-01
1.515946609563781294e+03 6.367730881796929143e-01
1.516182962731856833e+03 4.323369797807492532e-01
1.516419315899932144e+03 1.494503105995250714e-01
1.516655669068007455e+03 3.716994994169403044e-01
1.516892022236082767e+03 8.577743586685776522e-01
1.517128375404158078e+03 2.522271265570438792e-01
1.517364728572233389e+03 1.608208420870236299e-01
1.517601081740308700e+03 1.386078002738504233e+00
1.517837434908384012e+03 2.135841046268592169e+00
1.518073788076459323e+03 9.992279194167421608e-01
1.518310141244534634e+03 1.738688656828465628e+00
1.518546494412609945e+03 3.394660516423898766e+00
1.518782847580685257e+03 1.451074514897946477e+00
1.519019200748760568e+03 8.664859180069397482e-01
1.519255553916835879e+03 4.635584316394886772e-01
1.519491907084911190e+03 6.463653591859530589e-01
1.519728260252986729e+03 2.065807135076930479e+00
1.519964613421062040e+03 1.205401078781205948e+00
1.520200966589137352e+03 1.287543647264893343e+00
1.520437319757212663e+03 3.788487960842045865e+00
1.520673672925287974e+03 3.073905579123004994e+00
1.520910026093363285e+03 5.347835987101122734e-01
1.521146379261438597e+03 9.767383027144231622e-02
1.521382732429513908e+03 2.968841593514354726e-01
1.521619085597589219e+03 8.502844414294471465e-01
1.521855438765664530e+03 2.804482293217328004e-01
1.522091791933739842e+03 5.562966194347546134e-01
1.522328145101815153e+03 4.871482806114263431e-02
1.522564498269890464e+03 1.799380077646705267e+00
1.522800851437965775e+03 1.907879748570925127e+00
1.523037204606041087e+03 2.381222540741607940e-01
1.523273557774116398e+03 5.059724954866595681e-01
1.523509910942191937e+03 1.245624665138366088e-01
1.523746264110267248e+03 1.608098991079139756e-02
1.523982617278342559e+03 6.021244993868059003e-01
1.524218970446417870e+03 2.447415480390456644e+00
1.524455323614493182e+03 1.096726090282678756e+00
1.524691676782568493e+03 9.863788102667543634e-02
1.524928029950643804e+03 4.620799870513241370e-01
1.525164383118719115e+03 1.639108627312906019e-02
1.525400736286794427e+03 2.848243842442204077e-01
1.525637089454869738e+03 2.012648952550581960e-01
1.525873442622945049e+03 1.157522028044569995e-01
1.526109795791020360e+03 1.212006241361912456e-01
1.526346148959095672e+03 6.892591252523119771e-02
1.526582502127170983e+03 3.655874054344779855e-01
1.526818855295246294e+03 2.926937988762456921e-02
1.527055208463321833e+03 1.683547669728689744e+00
1.527291561631397144e+03 1.838716720466437637e+00
1.527527914799472455e+03 4.350708415388920836e-01
1.527764267967547767e+03 3.024090056241733881e-01
1.528000621135623078e+03 2.923274591115837540e-01
1.528236974303698616e+03 7.688677834839505176e-02
1.528473327471773928e+03 3.286634373754226263e-02
1.528709680639849239e+03 5.978421019663526098e-02
1.528946033807924550e+03 2.279304449538123792e-02
1.529182386975999862e+03 4.515976325758896959e-01
1.529418740144075173e+03 1.790641925898849296e+00
1.529655093312150484e+03 5.368276977246728698e-01
1.529891446480225795e+03 8.171548910000632215e-01
1.530127799648301107e+03 3.383163660279937535e+00
1.530364152816376418e+03 2.353031787265251307e+00
1.530600505984451729e+03 2.059008679615920379e+00
1.530836859152527268e+03 1.155723947618582326e+00
1.531073212320602579e+03 7.383460586364311018e-01
1.531309565488677890e+03 8.507518799017385058e-01
1.531545918656753202e+03 1.663624857646229804e+00
1.531782271824828513e+03 8.176965663069751811e-01
1.532018624992903824e+03 2.171413233961139166e-01
1.532254978160979135e+03 1.710039775870085599e+00
1.532491331329054447e+03 1.192970019606080179e+00
1.532727684497129758e+03 2.275259202477536158e-01
1.532964037665205069e+03 4.680939832907094270e-03
1.533200390833280380e+03 1.516629150448914158e-02
1.533436744001355692e+03 9.704225069423512429e-02
1.533673097169431003e+03 3.698429333111768469e-01
1.533909450337506314e+03 3.525460119911524859e-01
1.534145803505581625e+03 3.794264715527078669e-01
1.534382156673657164e+03 3.534963505400925965e-01
1.534618509841732475e+03 8.100761811197178253e-02
1.534854863009807787e+03 6.747525259452258339e-02
1.535091216177883098e+03 6.257393094364016584e-01
1.535327569345958409e+03 5.761838135578317699e-01
1.535563922514033720e+03 2.382165031450010351e-01
1.535800275682109032e+03 1.397264953538071897e+00
1.536036628850184343e+03 6.169147444096392263e-01
1.536272982018259654e+03 2.283862960984713641e+00
1.536509335186334965e+03 5.775535720532370965e-01
1.536745688354410277e+03 6.765954858266212124e-01
1.536982041522485588e+03 1.107975216867787882e+00
1.537218394690560899e+03 3.512005570989120695e-01
1.537454747858636210e+03 1.487511491998476876e+00
1.537691101026711522e+03 7.063537235523591473e-01
1.537927454194786833e+03 5.457908671651783283e-01
1.538163807362862372e+03 1.358926895839471793e+00
1.538400160530937683e+03 9.456338492774312154e-01
1.538636513699012994e+03 7.424509705141792981e-01
1.538872866867088305e+03 1.093984519573771158e-01
1.539109220035163617e+03 9.182461020583922995e-01
1.539345573203238928e+03 5.487783667657624154e-01
1.539581926371314239e+03 3.830618859615820271e-01
1.539818279539389550e+03 1.324230535215926929e+00
1.540054632707464862e+03 8.597444760341057535e-01
1.540290985875540173e+03 2.312951918748174240e-01
1.540527339043615484e+03 2.042420651935676276e-02
1.540763692211690795e+03 8.566240169932837212e-01
1.541000045379766107e+03 1.147020632472530499e+00
1.541236398547841418e+03 6.575060895339630840e-02
1.541472751715916729e+03 5.020652736439137204e-02
1.541709104883992268e+03 6.451748174978483297e-01
